id,album,slug,date,songtitle,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,id,uri,track_href,analysis_url
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Ave Maria,0.35,0.403,0,-9.57,1,0.0279,0.786,0,0.12,0.201,104.957,221653,3,1j9HwUMSkRUeVFRWlHcFsy,spotify:track:1j9HwUMSkRUeVFRWlHcFsy,https://api.spotify.com/v1/tracks/1j9HwUMSkRUeVFRWlHcFsy,https://api.spotify.com/v1/audio-analysis/1j9HwUMSkRUeVFRWlHcFsy
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Smash Into You,0.572,0.429,1,-8.974,1,0.0271,0.192,0,0.263,0.103,95.068,271613,4,3vi85V6MSvFs0j720UxoAF,spotify:track:3vi85V6MSvFs0j720UxoAF,https://api.spotify.com/v1/tracks/3vi85V6MSvFs0j720UxoAF,https://api.spotify.com/v1/audio-analysis/3vi85V6MSvFs0j720UxoAF
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Satellites,0.384,0.153,7,-14.55,1,0.0324,0.729,0,0.116,0.282,109.859,186827,4,2UBZCxvghc6M635BEKjHZe,spotify:track:2UBZCxvghc6M635BEKjHZe,https://api.spotify.com/v1/tracks/2UBZCxvghc6M635BEKjHZe,https://api.spotify.com/v1/audio-analysis/2UBZCxvghc6M635BEKjHZe
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,That's Why You're Beautiful,0.549,0.628,2,-7.45,1,0.0309,0.00908,2.06E-05,0.128,0.102,115.036,221467,4,22yMWV37oR5GTuP6XMummO,spotify:track:22yMWV37oR5GTuP6XMummO,https://api.spotify.com/v1/tracks/22yMWV37oR5GTuP6XMummO,https://api.spotify.com/v1/audio-analysis/22yMWV37oR5GTuP6XMummO
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Single Ladies (Put a Ring on It),0.426,0.584,1,-5.293,1,0.296,0.0383,0,0.188,0.272,193.437,193213,4,2ZBNclC5wm4GtiWaeh0DMx,spotify:track:2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/tracks/2ZBNclC5wm4GtiWaeh0DMx,https://api.spotify.com/v1/audio-analysis/2ZBNclC5wm4GtiWaeh0DMx
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Radio,0.605,0.763,1,-5.949,1,0.0775,0.129,2.41E-06,0.0839,0.553,135.771,218787,4,1l0LovwzqV3leLDHOz7zJ6,spotify:track:1l0LovwzqV3leLDHOz7zJ6,https://api.spotify.com/v1/tracks/1l0LovwzqV3leLDHOz7zJ6,https://api.spotify.com/v1/audio-analysis/1l0LovwzqV3leLDHOz7zJ6
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Diva,0.875,0.551,6,-6.744,0,0.317,0.0488,0.00728,0.0537,0.861,146.092,200613,4,5Ssv6DaKrW0HczVqx6zXdl,spotify:track:5Ssv6DaKrW0HczVqx6zXdl,https://api.spotify.com/v1/tracks/5Ssv6DaKrW0HczVqx6zXdl,https://api.spotify.com/v1/audio-analysis/5Ssv6DaKrW0HczVqx6zXdl
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Sweet Dreams,0.694,0.825,1,-5.986,1,0.111,0.0895,1.86E-05,0.0618,0.788,121.949,208067,4,1FKxKGONukVFXWVJxAKmlz,spotify:track:1FKxKGONukVFXWVJxAKmlz,https://api.spotify.com/v1/tracks/1FKxKGONukVFXWVJxAKmlz,https://api.spotify.com/v1/audio-analysis/1FKxKGONukVFXWVJxAKmlz
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Video Phone,0.479,0.763,8,-8.954,1,0.178,0.00242,0.0353,0.383,0.608,84.769,215440,4,53hNzjDClsnsdYpLIwqXvn,spotify:track:53hNzjDClsnsdYpLIwqXvn,https://api.spotify.com/v1/tracks/53hNzjDClsnsdYpLIwqXvn,https://api.spotify.com/v1/audio-analysis/53hNzjDClsnsdYpLIwqXvn
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Hello,0.33,0.769,6,-5.755,1,0.17,0.206,1.54E-06,0.143,0.416,97.515,256533,3,3ID5lLzkh4uM8XPUuB2VKq,spotify:track:3ID5lLzkh4uM8XPUuB2VKq,https://api.spotify.com/v1/tracks/3ID5lLzkh4uM8XPUuB2VKq,https://api.spotify.com/v1/audio-analysis/3ID5lLzkh4uM8XPUuB2VKq
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Ego,0.623,0.389,1,-7.816,1,0.241,0.155,0,0.163,0.489,79.454,236360,4,6GcuA4J9ruyClBizBd4m5E,spotify:track:6GcuA4J9ruyClBizBd4m5E,https://api.spotify.com/v1/tracks/6GcuA4J9ruyClBizBd4m5E,https://api.spotify.com/v1/audio-analysis/6GcuA4J9ruyClBizBd4m5E
23Y5wdyP5byMFktZf8AcWU,I AM...SASHA FIERCE,sashafierce,11/14/08,Scared of Lonely,0.534,0.575,1,-6.706,1,0.0519,0.0546,0,0.131,0.205,86.961,222920,4,5m3MMqREtffhno6KLdpnDI,spotify:track:5m3MMqREtffhno6KLdpnDI,https://api.spotify.com/v1/tracks/5m3MMqREtffhno6KLdpnDI,https://api.spotify.com/v1/audio-analysis/5m3MMqREtffhno6KLdpnDI
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Pretty Hurts,0.512,0.625,11,-6.764,1,0.0508,0.00308,0.000164,0.346,0.201,129.935,257653,4,7lUA4P03AhwAw40JHkdyGr,spotify:track:7lUA4P03AhwAw40JHkdyGr,https://api.spotify.com/v1/tracks/7lUA4P03AhwAw40JHkdyGr,https://api.spotify.com/v1/audio-analysis/7lUA4P03AhwAw40JHkdyGr
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Haunted,0.436,0.534,1,-9.416,0,0.0773,0.103,0.00643,0.507,0.325,122.822,369040,4,7cioKB5CHVzk09SOtTyn0T,spotify:track:7cioKB5CHVzk09SOtTyn0T,https://api.spotify.com/v1/tracks/7cioKB5CHVzk09SOtTyn0T,https://api.spotify.com/v1/audio-analysis/7cioKB5CHVzk09SOtTyn0T
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Drunk in Love,0.589,0.621,5,-6.902,0,0.0468,0.00969,0.00104,0.181,0.401,140.03,323480,4,6jG2YzhxptolDzLHTGLt7S,spotify:track:6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/tracks/6jG2YzhxptolDzLHTGLt7S,https://api.spotify.com/v1/audio-analysis/6jG2YzhxptolDzLHTGLt7S
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Blow,0.875,0.434,0,-7.683,1,0.091,0.242,0.00146,0.234,0.777,120.065,309720,4,6wwrYruEgWlowPDZMq5116,spotify:track:6wwrYruEgWlowPDZMq5116,https://api.spotify.com/v1/tracks/6wwrYruEgWlowPDZMq5116,https://api.spotify.com/v1/audio-analysis/6wwrYruEgWlowPDZMq5116
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,No Angel,0.571,0.466,9,-9.153,0,0.173,0.0424,0.00262,0.125,0.512,111.58,228693,1,4DActPOAtak2m8meZeMt3B,spotify:track:4DActPOAtak2m8meZeMt3B,https://api.spotify.com/v1/tracks/4DActPOAtak2m8meZeMt3B,https://api.spotify.com/v1/audio-analysis/4DActPOAtak2m8meZeMt3B
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Partition,0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.174,185.571,319467,4,5hgnY0mVcVetszbb85qeDg,spotify:track:5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/tracks/5hgnY0mVcVetszbb85qeDg,https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Jealous,0.589,0.541,8,-10.087,1,0.163,0.122,0.00414,0.0882,0.236,133.97,184013,4,63wKtmUg754umO8SglEL79,spotify:track:63wKtmUg754umO8SglEL79,https://api.spotify.com/v1/tracks/63wKtmUg754umO8SglEL79,https://api.spotify.com/v1/audio-analysis/63wKtmUg754umO8SglEL79
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Rocket,0.495,0.403,1,-9.731,1,0.301,0.5,0,0.7,0.555,140.415,391907,3,0755vnFQZLSgHHWbR1qCjY,spotify:track:0755vnFQZLSgHHWbR1qCjY,https://api.spotify.com/v1/tracks/0755vnFQZLSgHHWbR1qCjY,https://api.spotify.com/v1/audio-analysis/0755vnFQZLSgHHWbR1qCjY
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Mine,0.557,0.428,5,-11.299,1,0.137,0.0673,0.0019,0.139,0.0996,103.009,378600,4,63FrXif0Pdu4NAPvTh87mw,spotify:track:63FrXif0Pdu4NAPvTh87mw,https://api.spotify.com/v1/tracks/63FrXif0Pdu4NAPvTh87mw,https://api.spotify.com/v1/audio-analysis/63FrXif0Pdu4NAPvTh87mw
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,XO,0.47,0.792,0,-8.932,1,0.26,0.171,1.28E-06,0.313,0.214,170.085,215947,4,40xhyfAPDoMtv494MfPevP,spotify:track:40xhyfAPDoMtv494MfPevP,https://api.spotify.com/v1/tracks/40xhyfAPDoMtv494MfPevP,https://api.spotify.com/v1/audio-analysis/40xhyfAPDoMtv494MfPevP
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,***Flawless,0.476,0.688,1,-7.799,1,0.245,0.0953,0.000645,0.438,0.352,140.553,250960,4,7tefUew2RUuSAqHyegMoY1,spotify:track:7tefUew2RUuSAqHyegMoY1,https://api.spotify.com/v1/tracks/7tefUew2RUuSAqHyegMoY1,https://api.spotify.com/v1/audio-analysis/7tefUew2RUuSAqHyegMoY1
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Superpower,0.527,0.334,0,-11.54,1,0.0681,0.643,0,0.114,0.186,80.334,276560,3,49sXkAcR5LvOrtq5Qcn5cf,spotify:track:49sXkAcR5LvOrtq5Qcn5cf,https://api.spotify.com/v1/tracks/49sXkAcR5LvOrtq5Qcn5cf,https://api.spotify.com/v1/audio-analysis/49sXkAcR5LvOrtq5Qcn5cf
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Heaven,0.342,0.188,6,-12.688,0,0.033,0.573,0.017,0.108,0.0388,102.601,230893,4,0fYwfZcgijhIOyXn0RVPwq,spotify:track:0fYwfZcgijhIOyXn0RVPwq,https://api.spotify.com/v1/tracks/0fYwfZcgijhIOyXn0RVPwq,https://api.spotify.com/v1/audio-analysis/0fYwfZcgijhIOyXn0RVPwq
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Blue,0.459,0.435,1,-10.139,1,0.064,0.541,6.51E-05,0.119,0.0631,90.567,266920,4,2LjkT4gu5wO4JdeEYl0fMY,spotify:track:2LjkT4gu5wO4JdeEYl0fMY,https://api.spotify.com/v1/tracks/2LjkT4gu5wO4JdeEYl0fMY,https://api.spotify.com/v1/audio-analysis/2LjkT4gu5wO4JdeEYl0fMY
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,7 -11,0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.56,136.024,213507,4,02M6vucOvmRfMxTXDUwRXu,spotify:track:02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/tracks/02M6vucOvmRfMxTXDUwRXu,https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Flawless Remix,0.639,0.659,8,-7.273,1,0.215,0.241,8.33E-06,0.484,0.457,136.801,234413,4,0zVMzJ37VQNFUNvdxxat2E,spotify:track:0zVMzJ37VQNFUNvdxxat2E,https://api.spotify.com/v1/tracks/0zVMzJ37VQNFUNvdxxat2E,https://api.spotify.com/v1/audio-analysis/0zVMzJ37VQNFUNvdxxat2E
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Drunk in Love Remix,0.514,0.763,10,-3.58,0,0.052,0.161,0,0.118,0.474,139.748,395987,4,0FZmAvivvifvtN3pZScbw1,spotify:track:0FZmAvivvifvtN3pZScbw1,https://api.spotify.com/v1/tracks/0FZmAvivvifvtN3pZScbw1,https://api.spotify.com/v1/audio-analysis/0FZmAvivvifvtN3pZScbw1
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Ring Off,0.732,0.763,0,-6.732,1,0.0729,0.0273,0,0.33,0.709,98.011,180187,4,2Z9Yid1RueNo2sHS9x4gdh,spotify:track:2Z9Yid1RueNo2sHS9x4gdh,https://api.spotify.com/v1/tracks/2Z9Yid1RueNo2sHS9x4gdh,https://api.spotify.com/v1/audio-analysis/2Z9Yid1RueNo2sHS9x4gdh
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Blow Remix,0.872,0.445,2,-7.631,0,0.0934,0.27,0.0012,0.345,0.763,120.024,309747,4,0GjDYSp1bNyjggwPadwlyf,spotify:track:0GjDYSp1bNyjggwPadwlyf,https://api.spotify.com/v1/tracks/0GjDYSp1bNyjggwPadwlyf,https://api.spotify.com/v1/audio-analysis/0GjDYSp1bNyjggwPadwlyf
2UJwKSBUz6rtW4QLK74kQu,BEYONCÉ [Platinum Edition],beyonce,11/24/14,Standing on the Sun Remix,0.354,0.808,0,-6.477,1,0.176,0.023,2.42E-05,0.259,0.397,195.956,273480,4,7jpSvCrFev9EBb5RSmoRTa,spotify:track:7jpSvCrFev9EBb5RSmoRTa,https://api.spotify.com/v1/tracks/7jpSvCrFev9EBb5RSmoRTa,https://api.spotify.com/v1/audio-analysis/7jpSvCrFev9EBb5RSmoRTa
4X6b6POxbjX9inC7TWQd54,Lemonade,lemonade,4/23/16,Pray You Catch Me,0.249,0.218,8,-13.676,0,0.038,0.631,0.0668,0.464,0.0786,175.844,196000,3,00v5O7qsglyTtp2q1M9DZr,spotify:track:00v5O7qsglyTtp2q1M9DZr,https://api.spotify.com/v1/tracks/00v5O7qsglyTtp2q1M9DZr,https://api.spotify.com/v1/audio-analysis/00v5O7qsglyTtp2q1M9DZr
4X6b6POxbjX9inC7TWQd55,Lemonade,lemonade,4/23/16,Hold Up,0.49,0.401,0,-11.929,1,0.415,0.724,0,0.526,0.549,78.672,221107,4,2JCY7F0JFw5AgZYeC3CHtS,spotify:track:2JCY7F0JFw5AgZYeC3CHtS,https://api.spotify.com/v1/tracks/2JCY7F0JFw5AgZYeC3CHtS,https://api.spotify.com/v1/audio-analysis/2JCY7F0JFw5AgZYeC3CHtS
4X6b6POxbjX9inC7TWQd56,Lemonade,lemonade,4/23/16,Don't Hurt Yourself (feat. Jack White),0.619,0.681,9,-6.499,0,0.215,0.0107,1.27E-06,0.107,0.667,136.516,233640,4,1DyjnOFalZVwBCUFv7tiD7,spotify:track:1DyjnOFalZVwBCUFv7tiD7,https://api.spotify.com/v1/tracks/1DyjnOFalZVwBCUFv7tiD7,https://api.spotify.com/v1/audio-analysis/1DyjnOFalZVwBCUFv7tiD7
4X6b6POxbjX9inC7TWQd57,Lemonade,lemonade,4/23/16,Sorry,0.785,0.598,2,-7.249,1,0.0475,0.00154,8.73E-06,0.249,0.388,130.001,232427,4,3d2bgsrJg8Blzg24ZsxGuW,spotify:track:3d2bgsrJg8Blzg24ZsxGuW,https://api.spotify.com/v1/tracks/3d2bgsrJg8Blzg24ZsxGuW,https://api.spotify.com/v1/audio-analysis/3d2bgsrJg8Blzg24ZsxGuW
4X6b6POxbjX9inC7TWQd58,Lemonade,lemonade,4/23/16,6 Inch (feat. The Weeknd),0.53,0.611,6,-9.016,1,0.0671,0.0509,5.65E-06,0.11,0.341,138.044,260587,4,0huYsjQPmdAeE0MFIdmqbq,spotify:track:0huYsjQPmdAeE0MFIdmqbq,https://api.spotify.com/v1/tracks/0huYsjQPmdAeE0MFIdmqbq,https://api.spotify.com/v1/audio-analysis/0huYsjQPmdAeE0MFIdmqbq
4X6b6POxbjX9inC7TWQd59,Lemonade,lemonade,4/23/16,Daddy Lessons,0.618,0.5,7,-8.334,1,0.205,0.27,0,0.325,0.575,90.963,287960,4,0lCf7sZrGyEAKrfA1AXG11,spotify:track:0lCf7sZrGyEAKrfA1AXG11,https://api.spotify.com/v1/tracks/0lCf7sZrGyEAKrfA1AXG11,https://api.spotify.com/v1/audio-analysis/0lCf7sZrGyEAKrfA1AXG11
4X6b6POxbjX9inC7TWQd60,Lemonade,lemonade,4/23/16,Love Drought,0.491,0.538,9,-10.62,0,0.0439,0.0205,0.595,0.126,0.21,157.063,237467,4,1gZqRnn8P56wZZGwilEHiZ,spotify:track:1gZqRnn8P56wZZGwilEHiZ,https://api.spotify.com/v1/tracks/1gZqRnn8P56wZZGwilEHiZ,https://api.spotify.com/v1/audio-analysis/1gZqRnn8P56wZZGwilEHiZ
4X6b6POxbjX9inC7TWQd61,Lemonade,lemonade,4/23/16,Sandcastles,0.381,0.348,10,-10.053,1,0.0338,0.853,4.25E-05,0.189,0.0964,89.517,182707,3,0BE7AqLGT3Zco4yY4KbWjd,spotify:track:0BE7AqLGT3Zco4yY4KbWjd,https://api.spotify.com/v1/tracks/0BE7AqLGT3Zco4yY4KbWjd,https://api.spotify.com/v1/audio-analysis/0BE7AqLGT3Zco4yY4KbWjd
4X6b6POxbjX9inC7TWQd62,Lemonade,lemonade,4/23/16,Forward (feat. James Blake),0.383,0.134,7,-15.443,0,0.0465,0.946,0.0454,0.107,0.0768,126.861,79200,3,77Nmf9VgryMlVpaoD5mSEL,spotify:track:77Nmf9VgryMlVpaoD5mSEL,https://api.spotify.com/v1/tracks/77Nmf9VgryMlVpaoD5mSEL,https://api.spotify.com/v1/audio-analysis/77Nmf9VgryMlVpaoD5mSEL
4X6b6POxbjX9inC7TWQd63,Lemonade,lemonade,4/23/16,Freedom (feat. Kendrick Lamar),0.458,0.804,2,-6.421,1,0.294,0.0375,0,0.685,0.408,84.733,289760,4,6pXcDMr10gh902gPlKuSLv,spotify:track:6pXcDMr10gh902gPlKuSLv,https://api.spotify.com/v1/tracks/6pXcDMr10gh902gPlKuSLv,https://api.spotify.com/v1/audio-analysis/6pXcDMr10gh902gPlKuSLv
4X6b6POxbjX9inC7TWQd64,Lemonade,lemonade,4/23/16,All Night,0.564,0.572,11,-7.073,1,0.0865,0.389,2.22E-05,0.0985,0.625,136.304,322000,4,0VgGHwbFBA5B9et2mSDdYQ,spotify:track:0VgGHwbFBA5B9et2mSDdYQ,https://api.spotify.com/v1/tracks/0VgGHwbFBA5B9et2mSDdYQ,https://api.spotify.com/v1/audio-analysis/0VgGHwbFBA5B9et2mSDdYQ
4X6b6POxbjX9inC7TWQd65,Lemonade,lemonade,4/23/16,Formation,0.733,0.611,1,-6.859,1,0.456,0.00463,0,0.195,0.81,61.145,206080,4,6BOh92QF6cAvNjH9SRYJxL,spotify:track:6BOh92QF6cAvNjH9SRYJxL,https://api.spotify.com/v1/tracks/6BOh92QF6cAvNjH9SRYJxL,https://api.spotify.com/v1/audio-analysis/6BOh92QF6cAvNjH9SRYJxL
4X6b6POxbjX9inC7TWQd66,Lemonade,lemonade,4/23/16,Sorry - Original Demo,0.522,0.26,1,-12.556,1,0.126,0.942,8.85E-06,0.128,0.455,155.036,204400,4,19WNzP0vCz2bEdWMdp2C4b,spotify:track:19WNzP0vCz2bEdWMdp2C4b,https://api.spotify.com/v1/tracks/19WNzP0vCz2bEdWMdp2C4b,https://api.spotify.com/v1/audio-analysis/19WNzP0vCz2bEdWMdp2C4b
